"subject","spreadsheet_row","trial","Targ_loc","target","responseGiven","trialType","HasDyslexia","location","context","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"2848060",283,27,1,"gex","gex","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2848060",293,28,3,"dep","dev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2848060",307,30,2,"suv","sut","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2848060",121,31,2,"fip","fib","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2848060",128,32,1,"teb","tuf","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2848060",135,33,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2848060",145,34,2,"kiv","kig","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2848060",152,35,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2848060",159,36,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",171,1,2,"dop","dus","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",178,2,1,"fim","dad","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",185,3,1,"beb","beb","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",195,4,3,"gop","gex","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",202,5,1,"sut","sut","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",209,6,3,"dod","fis","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",269,7,3,"tev","tas","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",276,8,2,"bav","bem","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",283,9,1,"gex","gex","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",293,10,3,"dep","bov","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",300,11,1,"pag","saf","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",307,12,2,"suv","dus","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",72,13,2,"ged","ged","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",79,14,1,"sem","ged","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",86,15,1,"dav","dav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",96,16,2,"kov","pas","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",103,17,3,"kig","kig","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",110,18,2,"tav","sof","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",23,19,1,"pid","teb","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",30,20,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",37,21,3,"fet","fet","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",47,22,1,"fis","bid","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",54,23,3,"fum","bav","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",61,24,2,"buv","sub","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",220,25,3,"saf","saf","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",227,26,1,"tep","det","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",234,27,2,"bem","bem","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",244,28,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",251,29,2,"pof","fum","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2874719",258,30,1,"tas","seb","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",121,31,2,"fip","fet","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2874719",128,32,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",135,33,3,"bix","pash","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2874719",145,34,2,"kiv","bid","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",152,35,1,"dus","sem","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2874719",159,36,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",121,1,2,"fip","tet","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",128,2,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",145,4,2,"kiv","fes","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",159,6,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",171,7,2,"dop","bes","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",185,9,1,"beb","kav","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",195,10,3,"gop","gop","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",202,11,1,"sut","sut","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",209,12,3,"dod","gov","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",23,13,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",30,14,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",37,15,3,"fet","fis","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",47,16,1,"fis","pid","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",54,17,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",61,18,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",220,19,3,"saf","fip","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",227,20,1,"tep","fip","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",234,21,2,"bem","bem","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",244,22,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",251,23,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",258,24,1,"tas","tas","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",269,25,3,"tev","tev","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",276,26,2,"bav","bav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",283,27,1,"gex","bav","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",293,28,3,"dep","dep","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",300,29,1,"pag","peg","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",307,30,2,"suv","sut","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2887270",72,31,2,"ged","det","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",79,32,1,"sem","sut","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2887270",86,33,1,"dav","dev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",96,34,2,"kov","kov","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2887270",103,35,3,"kig","fet","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2887270",110,36,2,"tav","tav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",171,1,2,"dop","seb","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",185,3,1,"beb","dunno","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2890076",195,4,3,"gop","gop","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",202,5,1,"sut","dunno","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2890076",209,6,3,"dod","dunno","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2890076",121,7,2,"fip","dunno","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2890076",128,8,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",135,9,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",145,10,2,"kiv","dunno","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",152,11,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",159,12,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",23,13,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",30,14,1,"paz","dunno","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",37,15,3,"fet","dunno","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"2890076",47,16,1,"fis","dunno","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",54,17,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"2890076",61,18,2,"buv","dunno","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",220,19,3,"saf","saf","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",227,20,1,"tep","tep","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2890076",234,21,2,"bem","bem","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2890076",244,22,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",251,23,2,"pof","pas","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"2890076",258,24,1,"tas","dunno","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"2890076",269,25,3,"tev","teb","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
